question_id,question_hash,test_question,gold_answer,pred_answer,pred_train_idx,top3_train_indices,top3_answers,top3_q_sims,top3_ans_cos,Exact,Top3ExactHit,TokenF1,QSim,AnsCos,SemHit,Recall3,MRR3,BERTScoreF1,BERTScoreLang,exact_femseg,top3_femseg,semantic_femseg,recall3_femseg,tokenf1_femseg,meancos_femseg,mrr3_femseg,bertscore_femseg
48632,282970a4858e1564528277abdeb06b9c,loadTestsFromNames көмегімен аралас тізім жүктеу.,"Әдістер/кластар/модульдер атымен жинақтаңыз. `python names=['tests.test_math', 'tests.test_api.TestAPI', 'tests.test_math.TestMath.test_add'] suite=unittest.TestLoader().loadTestsFromNames(names) `",Модульден барлық тестті жүктейді. `python loader = unittest.TestLoader() suite = loader.loadTestsFromModule(module) unittest.TextTestRunner().run(suite) `,7630,"[7630, 20807, 15877]","[""Модульден барлық тестті жүктейді. `python loader = unittest.TestLoader() suite = loader.loadTestsFromModule(module) unittest.TextTestRunner().run(suite) `"", ""Атын көрсетіп, модуль/класс/әдіс деңгейінде жүктеуге болады. `python import unittest class T(unittest.TestCase): def test_ok(self): self.assertTrue(True) if __name__ == '__main__': suite = unittest.defaultTestLoader.loadTestsFromName('__main__.T.test_ok') unittest.TextTestRunner(verbosity=2).run(suite) `"", ""Модуль ішінде load_tests(loader, tests, pattern) анықтаңыз. `python def load_tests(loader, tests, pattern): suite = loader.loadTestsFromTestCase(T) return suite `""]","[0.8777405023574829, 0.8449974060058594, 0.7101272344589233]","[0.6947388648986816, 0.7571662664413452, 0.6966138482093811]",0.0,0.0,0.19512195121903628,0.8777405023574829,0.6947387456893921,0.0,0.0,0.0,0.7501834630966187,kk,0.0,0.0,0.0,0.0,0.19512195121903628,0.8777405023574829,0.0,0.7501834630966187
20268,d5ac7a294ae79b4feacc21e87a5f42d5,index() әдісін socket.getaddrinfo() нәтижесінде қолдану мысалы?,"getaddrinfo нәтижесін list етіп index() қолдануға болады. ```python import socket info = socket.getaddrinfo('localhost', 80) print(info.index(info[0])) # 0 ```","getaddrinfo нәтижесін list етіп index() қолдануға болады. ```python import socket info = socket.getaddrinfo('localhost', 80) print(info.index(info[0])) # 0 ```",1747,"[1747, 34769, 34590]","[""getaddrinfo нәтижесін list етіп index() қолдануға болады. ```python import socket info = socket.getaddrinfo('localhost', 80) print(info.index(info[0])) # 0 ```"", ""getmembers нәтижесін list етіп index() қолдануға болады. ```python import inspect import math members = inspect.getmembers(math) print(members.index(('pi', math.pi))) ```"", ""Path объектілері де index() арқылы ізделеді. ```python from pathlib import Path paths = [Path('a.txt'), Path('b.txt')] print(paths.index(Path('b.txt'))) # 1 ```""]","[0.9999992251396179, 0.7981516718864441, 0.7836503386497498]","[0.9999999403953552, 0.6106964349746704, 0.5621114373207092]",1.0,1.0,0.9999999999995,0.9999992251396179,1.0,1.0,1.0,1.0,1.0,kk,1.0,1.0,1.0,1.0,0.9999999999995,0.9999992251396179,1.0,1.0
31264,5b422f4b5ef7325b34986709f9aa1ee9,"statistics модулін қолданып, деректердің интерквартильдік ауқымын есептеңіз.","```python import statistics nums = [7, 8, 5, 6, 9, 10, 4] q1, q3 = statistics.quantiles(nums, n=4)[0], statistics.quantiles(nums, n=4)[-1] print(q3-q1) ```","`n=10` параметрін қолданамыз: ```python import statistics nums = list(range(1, 101)) print(statistics.quantiles(nums, n=10)) ```",44103,"[44103, 12777, 3884]","[""`n=10` параметрін қолданамыз: ```python import statistics nums = list(range(1, 101)) print(statistics.quantiles(nums, n=10)) ```"", ""Әр бөлім ауқымы — max-min: ```python import statistics nums = [1, 2, 3, 4, 5, 6, 7, 8] q = statistics.quantiles(nums, n=4) print(q) print(max(nums[:2])-min(nums[:2])) ```"", ""statistics модулі статистикалық есептеулер үшін қолданылады. Ақпарат алу үшін: ```python import statistics help(statistics) ```""]","[0.8965020775794983, 0.8957278728485107, 0.8865307569503784]","[0.8774452805519104, 0.9149624109268188, 0.7786527872085571]",0.0,0.0,0.5217391304343062,0.8965020775794983,0.8774453401565552,1.0,1.0,1.0,0.7978384494781494,kk,0.0,0.0,1.0,1.0,0.5217391304343062,0.8965020775794983,1.0,0.7978384494781494
5455,faf6387f87649de8b4dd65ff77c384ab,"for циклін қолдана отырып, сөйлемдегі сөздердің тек соңғы әріптерін шығарыңыз.",[-1] индексі арқылы соңғы әріп алынады: ```python sentence = 'Python тілі қызықты' for word in sentence.split(): print(word[-1]) ```,count() және set() көмегімен тек бір рет шығарамыз: ```python text = 'banana' seen = set() for ch in text: if text.count(ch) > 1 and ch not in seen: print(ch) seen.add(ch) ```,41339,"[41339, 28337, 12664]","[""count() және set() көмегімен тек бір рет шығарамыз: ```python text = 'banana' seen = set() for ch in text: if text.count(ch) > 1 and ch not in seen: print(ch) seen.add(ch) ```"", ""split() және len() қолданылады: ```python sentence = 'Python — танымал тіл' for word in sentence.split(): print(word, len(word)) ```"", ""vowels тізімімен сүзу керек: ```python text = 'kazak' vowels = 'аеёиоуыэюяAEIOUY' for ch in text[::-1]: if ch not in vowels: print(ch) ```""]","[0.9834066033363342, 0.977128267288208, 0.9769716262817383]","[0.506812334060669, 0.7935075759887695, 0.5750751495361328]",0.0,0.0,0.1960784313720815,0.9834066033363342,0.5068123936653137,0.0,0.0,0.0,0.7330667972564697,kk,0.0,0.0,0.0,0.0,0.1960784313720815,0.9834066033363342,0.0,0.7330667972564697
34553,fc315f4e6c97dab6dde270df8bf21160,close() әдісі файлдағы деректердің толық жазылуына қалай әсер етеді?,"close() әдісі буфердегі барлық деректерді дискіге сақтап, файлды жабады. ```python f = open('full_save.txt', 'w') f.write('Маңызды деректер') f.close() ```","Буфердегі деректерді дискіге жазып, файлды жабады. ```python f = open('save_data_250.txt', 'w') f.write('Маңызды дерек') f.close() ```",12867,"[12867, 38338, 21746]","[""Буфердегі деректерді дискіге жазып, файлды жабады. ```python f = open('save_data_250.txt', 'w') f.write('Маңызды дерек') f.close() ```"", ""Файл объектісінің `closed` атрибутын тексеру керек. ```python f = open('check_closed_225.txt', 'w') f.close() print(f.closed) # True ```"", ""Файлды жабу арқылы жазылған деректерді дискіге сақтап, ресурстарды босатамыз. ```python f = open('save.txt', 'w') f.write('Деректер') f.close() ```""]","[0.9682134985923767, 0.9238364696502686, 0.9139164686203003]","[0.8742780089378357, 0.7850807905197144, 0.8604770302772522]",0.0,0.0,0.761904761904263,0.9682134985923767,0.8742779493331909,1.0,1.0,1.0,0.9314860105514526,kk,0.0,0.0,1.0,1.0,0.761904761904263,0.9682134985923767,1.0,0.9314860105514526
49044,343e1d1854132c9d026128d522f0a85f,assertEqual және zipfile ішінде оқылған контентті тексеру.,"Архивтен оқылған байттар күтілгенге тең болуы керек. `python import zipfile, io class ZipFileTest(unittest.TestCase): def test_zip(self): buf=io.BytesIO() with zipfile.ZipFile(buf,'w') as z: z.writestr('a.txt','x') with zipfile.ZipFile(io.BytesIO(buf.getvalue())) as z: self.assertEqual(z.read('a.txt'), b'x') `","Мысал: ```python nums = [1, 2] words = ['бір', 'екі'] for n, w in zip(nums, words): print(type(n), type(w)) ```",28350,"[28350, 37177, 6703]","[""Мысал: ```python nums = [1, 2] words = ['бір', 'екі'] for n, w in zip(nums, words): print(type(n), type(w)) ```"", ""writestr/read қолдану. `python import zipfile, io buf=io.BytesIO() with zipfile.ZipFile(buf, 'w') as z: z.writestr('a.txt','x') with zipfile.ZipFile(io.BytesIO(buf.getvalue())) as z: self.assertEqual(z.read('a.txt'), b'x') `"", ""Жұптарға біріктіруді салыстыру. `python import unittest class T(unittest.TestCase): def test_zip(self): self.assertEqual(list(zip([1,2],[\""a\"",\""b\""])), [(1,\""a\""),(2,\""b\"")]) `""]","[0.7323360443115234, 0.728021502494812, 0.690718948841095]","[0.5526424646377563, 0.9004006385803223, 0.7933378219604492]",0.0,0.0,0.08450704225311645,0.7323360443115234,0.5526425242424011,0.0,1.0,0.5,0.6793420314788818,kk,0.0,0.0,0.0,1.0,0.08450704225311645,0.7323360443115234,0.5,0.6793420314788818
13649,23fd09c0abb0b7b716ab08faf5b3da8c,dir() нәтижесін enumerate() арқылы индекспен шығару мысалы?,"enumerate() қолданамыз: ```python for i, m in enumerate(dir(dict), 1): print(i, m) ```","enumerate() қолданамыз: ```python for i, m in enumerate(dir(list), 1): print(i, m) ```",38480,"[43301, 38480, 20815]","[""enumerate() қолданамыз: ```python for i, m in enumerate(dir(set), 1): print(i, m) ```"", ""enumerate() қолданамыз: ```python for i, m in enumerate(dir(list), 1): print(i, m) ```"", ""enumerate() қолданамыз: ```python for i, m in enumerate(dir(bytes), 1): print(i, m) ```""]","[1.0000001192092896, 1.0000001192092896, 1.0]","[0.9830197095870972, 0.9807747602462769, 0.9676017761230469]",0.0,0.0,0.9285714285709286,1.0000001192092896,0.9807747602462769,1.0,1.0,1.0,0.9837677478790283,kk,0.0,0.0,1.0,1.0,0.9285714285709286,1.0000001192092896,1.0,0.9837677478790283
37282,e68f481a6c67bb0e4e85e80f31f8c9b5,try ішінде ExitStack және raise қолдану мысалы?,"ExitStack бірнеше ресурсқа raise кезінде де дұрыс жабу жасайды. ```python from contextlib import ExitStack try: with ExitStack() as stack: f1 = stack.enter_context(open(""a.txt"", ""w"")) raise ValueError(""Қате"") except ValueError: print(""Қате ұсталды"") ```","except ішінде қайта raise бастапқы қатені қайтадан тастауға мүмкіндік береді. ```python try: 1 / 0 except ZeroDivisionError: print(""Нөлге бөлу"") raise ```",2297,"[2297, 4446, 23990]","[""except ішінде қайта raise бастапқы қатені қайтадан тастауға мүмкіндік береді. ```python try: 1 / 0 except ZeroDivisionError: print(\""Нөлге бөлу\"") raise ```"", ""ExitStack бірнеше ресурсты бір уақытта басқаруға мүмкіндік береді. ```python from contextlib import ExitStack with ExitStack() as stack: f1 = stack.enter_context(open(\""a.txt\"", \""w\"")) f2 = stack.enter_context(open(\""b.txt\"", \""w\"")) f1.write(\""Hello\"") ```"", ""finally блогы raise шықса да орындалады. ```python try: raise RuntimeError(\""Қате орын алды\"") finally: print(\""Ресурстар босатылды\"") ```""]","[0.8113325834274292, 0.775841236114502, 0.7649500966072083]","[0.5000888109207153, 0.9135146141052246, 0.5441901683807373]",0.0,0.0,0.21818181818135537,0.8113325834274292,0.5000888109207153,0.0,1.0,0.5,0.7493748068809509,kk,0.0,0.0,0.0,1.0,0.21818181818135537,0.8113325834274292,0.5,0.7493748068809509
8726,4362ac1cc3e06e79515fbdcf07c1cd00,"Default параметрге 0 мәнін тағайындап, математикалық операция жасау үлгісі қандай?",Мысал: ```python def increment(x=0): return x + 1 print(increment()) # 1 print(increment(10)) # 11 ```,Default мәнді параметрге `=` белгісі арқылы тағайындаймыз. Бұл мән аргумент берілмеген жағдайда автоматты түрде пайдаланылады. ```python def show_country(country='Қазақстан'): print(f'Елі: {country}') show_country() # Елі: Қазақстан ```,43817,"[43817, 37747, 4478]","[""Default мәнді параметрге `=` белгісі арқылы тағайындаймыз. Бұл мән аргумент берілмеген жағдайда автоматты түрде пайдаланылады. ```python def show_country(country='Қазақстан'): print(f'Елі: {country}') show_country() # Елі: Қазақстан ```"", ""Default мәндер функцияны көп жағдайда параметрсіз де, параметрмен де қолдануға мүмкіндік береді. Бұл оны жан-жақты етеді. ```python def power(base, exponent=2): return base ** exponent print(power(3)) # 9 print(power(3, 3)) # 27 ```"", ""Мысал: ```python def interest(principal, rate=0.05, time=1): return principal * rate * time print(interest(1000)) print(interest(1000, 0.1, 2)) ```""]","[0.7895721793174744, 0.7855093479156494, 0.779731810092926]","[0.5223603844642639, 0.6324948072433472, 0.6476541757583618]",0.0,0.0,0.13636363636317356,0.7895721793174744,0.5223603248596191,0.0,0.0,0.0,0.7045010924339294,kk,0.0,0.0,0.0,0.0,0.13636363636317356,0.7895721793174744,0.0,0.7045010924339294
44210,f6b379ca613d21619274ad2410c8d1b4,Мұрагерлікпен базалық str-ды байыту (super()).,"Базалық көріністі super().str() арқылы алып, кеңейтіңіз. python class A: def __str__(self): return 'A' class B(A): def __str__(self): return super().__str__() + '->B' print(B()) # A->B","Туындыда мұраланған өрістерді инициализациялау үшін super().**init**() қолданылады. `python class User: def __init__(self, name): self.name = name class Admin(User): def __init__(self, name, level): super().__init__(name) self.level = level print(Admin(""Али"", 10).__dict__) `",44544,"[44544, 28567, 20242]","[""Туындыда мұраланған өрістерді инициализациялау үшін super().**init**() қолданылады. `python class User: def __init__(self, name): self.name = name class Admin(User): def __init__(self, name, level): super().__init__(name) self.level = level print(Admin(\""Али\"", 10).__dict__) `"", ""Базалық тексеріске қосымша шарт қосуға болады. `python class A: def __contains__(self, x): return x in {1,2} class B(A): def __contains__(self, x): return super().__contains__(x) and isinstance(x, int) print(2 in B()) `"", ""Шексіз рекурсия болмас үшін super().**setattr** қолданыңыз. `python class A: def __setattr__(self, k, v): super().__setattr__(k, v) class B(A): def __setattr__(self, k, v): if k.startswith('_'): raise AttributeError super().__setattr__(k, v) `""]","[0.7989054918289185, 0.7651669979095459, 0.7574707269668579]","[0.7095052003860474, 0.8826471567153931, 0.7868965864181519]",0.0,0.0,0.3030303030298104,0.7989054918289185,0.7095052003860474,0.0,1.0,0.5,0.7467586398124695,kk,0.0,0.0,0.0,1.0,0.3030303030298104,0.7989054918289185,0.5,0.7467586398124695
